x,y
0.0,0.8560784427300567
0.10101010101010101,3.3124567545529473
0.20202020202020202,2.92273694515249
0.30303030303030304,3.8589668345051287
0.40404040404040403,4.757791211240682
0.5050505050505051,3.6275493057095654
0.6060606060606061,3.4500490836275226
0.7070707070707071,4.8390301438473635
0.8080808080808081,5.8003862840669775
0.9090909090909091,3.7803763648744155
1.0101010101010102,6.649706559460647
1.1111111111111112,7.679558715510236
1.2121212121212122,4.867881383019808
1.3131313131313131,7.0787149684211945
1.4141414141414141,6.909155608562321
1.5151515151515151,4.96063048289825
1.6161616161616161,5.653588354265029
1.7171717171717171,5.459494148100924
1.8181818181818181,6.165122322805848
1.9191919191919191,7.487575861403455
2.0202020202020203,5.994589772102138
2.121212121212121,6.5436473738207335
2.2222222222222223,7.249639544310173
2.323232323232323,7.762969506245976
2.4242424242424243,8.872842240924289
2.525252525252525,9.335749102699518
2.6262626262626263,9.916015548658866
2.727272727272727,9.079132236497289
2.8282828282828283,6.941875234010843
2.929292929292929,9.36576457461342
3.0303030303030303,11.209980065588978
3.131313131313131,8.948608269016333
3.2323232323232323,9.656142052833946
3.3333333333333335,10.250091477261378
3.4343434343434343,8.874769501407753
3.5353535353535355,8.922359404384022
3.6363636363636362,8.425153655605785
3.7373737373737375,11.115770084810741
3.8383838383838382,11.527744215174328
3.9393939393939394,9.006782255672935
4.040404040404041,9.471732810884436
4.141414141414141,12.135183624919962
4.242424242424242,12.477094736818984
4.343434343434343,12.580454988317518
4.444444444444445,12.97085789516563
4.545454545454545,14.120507267536077
4.646464646464646,12.558484259535321
4.747474747474747,12.02449033059485
4.848484848484849,13.154403951671227
4.94949494949495,11.65824040713079
5.05050505050505,13.455393029817449
5.151515151515151,14.213479654444907
5.252525252525253,12.52248016294269
5.353535353535354,15.378717418943763
5.454545454545454,13.953326681887853
5.555555555555555,13.578289866580208
5.656565656565657,13.287295200214423
5.757575757575758,15.530383088927593
5.858585858585858,15.949100883404835
5.959595959595959,15.694237198659065
6.0606060606060606,15.613486697878425
6.161616161616162,15.406801885071983
6.262626262626262,15.813500569112886
6.363636363636363,14.701073624204145
6.4646464646464645,14.414271466061809
6.565656565656566,16.146604415776785
6.666666666666667,16.818955580842474
6.767676767676767,16.116747830415957
6.8686868686868685,15.90129168948491
6.96969696969697,19.055380580838552
7.070707070707071,18.26949821204717
7.171717171717171,19.1248067409874
7.2727272727272725,16.732751510400814
7.373737373737374,16.884569012411024
7.474747474747475,17.52272143619605
7.575757575757575,16.98525190265454
7.6767676767676765,18.431529145569634
7.777777777777778,18.55603650628383
7.878787878787879,20.795171211524217
7.979797979797979,18.259611545201686
8.080808080808081,19.58319215858442
8.181818181818182,20.71893116274721
8.282828282828282,17.79779273163625
8.383838383838384,20.377388872674928
8.484848484848484,19.09979376527149
8.585858585858587,20.052869201291237
8.686868686868687,21.53620631794694
8.787878787878787,21.309675204059452
8.88888888888889,21.903965915344703
8.98989898989899,20.724823007483955
9.09090909090909,22.854611138363506
9.191919191919192,21.423286644135256
9.292929292929292,21.860642895107535
9.393939393939394,21.7207080021902
9.494949494949495,24.763594782711152
9.595959595959595,23.145598058102866
9.696969696969697,23.67524436398658
9.797979797979798,23.319812143500055
9.8989898989899,21.57251230929088
10.0,23.349725663318925
