x,y
0.0,1.522662997177045
0.10101010101010101,-0.6246513743281523
0.20202020202020202,2.540801066443903
0.30303030303030304,2.464433395657584
0.40404040404040403,1.050994090752077
0.5050505050505051,4.282317565165443
0.6060606060606061,2.308006105328105
0.7070707070707071,2.743269534812815
0.8080808080808081,2.34456897621216
0.9090909090909091,0.4093723527852049
1.0101010101010102,7.007500023714668
1.1111111111111112,3.414068321469125
1.2121212121212122,6.973042699900243
1.3131313131313131,6.94704671291986
1.4141414141414141,7.049928734217577
1.5151515151515151,6.639224881514543
1.6161616161616161,9.794698155613835
1.7171717171717171,5.2901351847810725
1.8181818181818181,9.875884876615007
1.9191919191919191,10.09879312857652
2.0202020202020203,8.494766697535974
2.121212121212121,7.657239918504139
2.2222222222222223,9.31139634703479
2.323232323232323,12.01023684707295
2.4242424242424243,6.593901405408821
2.525252525252525,8.397576638302258
2.6262626262626263,14.030389687598987
2.727272727272727,13.118329039973506
2.8282828282828283,11.606466051088901
2.929292929292929,13.201208212943603
3.0303030303030303,6.065128080169066
3.131313131313131,6.953589269234889
3.2323232323232323,7.428231268217353
3.3333333333333335,9.022165497983933
3.4343434343434343,7.141522619899398
3.5353535353535355,8.46657895816943
3.6363636363636362,7.685785115981785
3.7373737373737375,8.424616402462156
3.8383838383838382,9.423159154275785
3.9393939393939394,8.644426996063045
4.040404040404041,8.111294959545072
4.141414141414141,9.412765940755937
4.242424242424242,8.708324653212218
4.343434343434343,7.680789078158859
4.444444444444445,7.413199110020688
4.545454545454545,9.377507563822174
4.646464646464646,9.483756382785264
4.747474747474747,10.275570263539661
4.848484848484849,10.53831208701284
4.94949494949495,10.579693349588487
5.05050505050505,10.868507699944411
5.151515151515151,10.457874696751881
5.252525252525253,9.899412678297903
5.353535353535354,12.986884024324498
5.454545454545454,10.54905155194239
5.555555555555555,23.553058827368883
5.656565656565657,23.632174350879005
5.757575757575758,22.16153705682054
5.858585858585858,23.643055003530492
5.959595959595959,22.575391057985474
6.0606060606060606,26.348469412491344
6.161616161616162,22.74457667548906
6.262626262626262,28.382997910026244
6.363636363636363,26.782511197002936
6.4646464646464645,27.459459085269483
6.565656565656566,26.849642310278206
6.666666666666667,26.934257073414873
6.767676767676767,29.628996715796767
6.8686868686868685,28.983284353452806
6.96969696969697,28.04317856664336
7.070707070707071,28.72826714352111
7.171717171717171,29.318682615876835
7.2727272727272725,27.83782554335642
7.373737373737374,32.232248657275996
7.474747474747475,16.51349424429493
7.575757575757575,16.674079385524095
7.6767676767676765,15.559073785382179
7.777777777777778,17.26213481132503
7.878787878787879,13.890370493763818
7.979797979797979,16.519348786002418
8.080808080808081,17.906466492862364
8.181818181818182,15.744234624978152
8.282828282828282,17.731393051323895
8.383838383838384,16.739417695253692
8.484848484848484,16.943627700100762
8.585858585858587,17.27482615652112
8.686868686868687,18.34975861150356
8.787878787878787,19.039651670684254
8.88888888888889,21.656502175132758
8.98989898989899,17.43863345928323
9.09090909090909,17.7009314794829
9.191919191919192,18.758168803942564
9.292929292929292,20.683542156300085
9.393939393939394,18.65579210752901
9.494949494949495,19.50449809168057
9.595959595959595,19.497602530021357
9.696969696969697,21.865831983666606
9.797979797979798,17.84894093186055
9.8989898989899,21.759288119052442
10.0,19.558526811379966
