x,y
0.0,0.9860317808012908
0.10101010101010101,1.3050965123993208
0.20202020202020202,1.7219988373407924
0.30303030303030304,2.5131946533579566
0.40404040404040403,0.4699496807250827
0.5050505050505051,1.2703927613976544
0.6060606060606061,2.9091348867304303
0.7070707070707071,1.5807889910152215
0.8080808080808081,2.1203661041628776
0.9090909090909091,3.613592516040974
1.0101010101010102,3.4800410111962994
1.1111111111111112,1.227274669364461
1.2121212121212122,3.933193382171265
1.3131313131313131,3.604618440560454
1.4141414141414141,3.7285938668104786
1.5151515151515151,4.313910683074424
1.6161616161616161,3.556412103367096
1.7171717171717171,2.8728356468022174
1.8181818181818181,3.892357865141168
1.9191919191919191,4.053248518326284
2.0202020202020203,3.901956241397528
2.121212121212121,5.306509571252223
2.2222222222222223,5.119987315590484
2.323232323232323,4.8927715159890335
2.4242424242424243,3.9799709192365595
2.525252525252525,5.080571926250496
2.6262626262626263,4.128611896673928
2.727272727272727,6.22274196538462
2.8282828282828283,6.195732341047639
2.929292929292929,6.933326190434358
3.0303030303030303,7.075737580499556
3.131313131313131,7.065035206197777
3.2323232323232323,5.840300380863592
3.3333333333333335,7.1501542615584395
3.4343434343434343,9.552500589261818
3.5353535353535355,7.140394987450256
3.6363636363636362,7.8987157438912305
3.7373737373737375,6.754356679223181
3.8383838383838382,9.19567599966829
3.9393939393939394,8.032374378312579
4.040404040404041,10.924109759724653
4.141414141414141,8.263066007273851
4.242424242424242,10.216508381076997
4.343434343434343,8.73056840009013
4.444444444444445,8.993423879588416
4.545454545454545,8.880985968150938
4.646464646464646,11.017670039244926
4.747474747474747,8.427506324476708
4.848484848484849,10.70134881635013
4.94949494949495,10.009495635039187
5.05050505050505,11.986108195309834
5.151515151515151,11.767296614848437
5.252525252525253,9.71225059887854
5.353535353535354,10.846137553672538
5.454545454545454,11.77474662633282
5.555555555555555,11.578987902984588
5.656565656565657,13.813716613256464
5.757575757575758,13.331173761450339
5.858585858585858,10.932384266986169
5.959595959595959,12.650533872165386
6.0606060606060606,11.701371104933672
6.161616161616162,13.833155460682164
6.262626262626262,13.623999049396302
6.363636363636363,14.80277121891902
6.4646464646464645,13.599974103951395
6.565656565656566,12.151720351253099
6.666666666666667,14.320245308289994
6.767676767676767,13.943833254600037
6.8686868686868685,14.089905757199057
6.96969696969697,16.25368125184954
7.070707070707071,13.591515419868754
7.171717171717171,13.55618953776234
7.2727272727272725,15.406528519040101
7.373737373737374,15.404590852361897
7.474747474747475,15.172707874895183
7.575757575757575,14.267278522749255
7.6767676767676765,16.141182319863546
7.777777777777778,17.487839047551873
7.878787878787879,17.314393576575238
7.979797979797979,17.9238988046246
8.080808080808081,15.336737959548483
8.181818181818182,16.38854805239659
8.282828282828282,17.525438648527285
8.383838383838384,16.856291954040266
8.484848484848484,17.428068222261423
8.585858585858587,16.447169021378574
8.686868686868687,17.28492621178546
8.787878787878787,16.337633698786423
8.88888888888889,18.12241648836407
8.98989898989899,19.179096862995937
9.09090909090909,17.81125151493684
9.191919191919192,18.343280260846633
9.292929292929292,21.066889922247345
9.393939393939394,19.0941273062243
9.494949494949495,17.677180544495894
9.595959595959595,20.507874907711688
9.696969696969697,18.90984717787726
9.797979797979798,20.194751520957222
9.8989898989899,20.325687105283922
10.0,19.171697654675704
